customer_id;month_of_year;store_id;total_sales
7757;2;7;26.23
7757;8;7;3.48
7762;4;6;9.22
7762;8;7;34.46
7763;8;11;34.22
7763;9;11;9.80
7767;1;24;18.02
7768;3;15;94.73
7768;9;15;1.92
7768;10;15;15.60
7769;1;11;37.93
7769;6;11;7.18
7769;7;11;44.20
7769;9;11;12.76
7769;10;11;55.65
7772;1;15;6.46
7772;9;15;25.31
7772;12;15;6.90
7774;1;15;17.76
7774;4;15;26.94
7774;5;15;14.54
7775;1;7;32.86
7775;4;7;55.75
7775;5;6;26.72
7775;8;6;43.80
7777;1;24;17.51
7777;2;24;19.59
7777;5;24;13.02
7778;2;24;11.72
7780;1;13;29.61
7780;3;13;18.71
7780;5;13;37.91
7780;7;13;34.23
7780;8;13;29.34
7781;1;15;97.29
7783;4;7;15.84
7783;6;7;18.89
7789;7;15;17.39
7791;4;15;29.91
7791;5;15;3.88
7791;7;15;46.02
7792;1;15;15.14
7792;8;15;19.69
7792;9;15;20.52
7795;1;7;23.22
7797;6;15;22.21
7797;10;15;41.86
7798;4;2;7.79
7800;1;11;23.17
7800;3;11;20.67
7800;7;11;29.13
7800;11;11;13.17
7800;12;11;42.30
7801;1;7;39.72
7801;3;7;30.15
7801;8;7;22.17
7804;10;14;17.23
7805;6;6;23.56
7806;4;13;50.17
7806;5;13;67.04
7806;7;13;99.00
7806;8;13;19.80
7806;9;13;32.79
7806;10;13;46.52
7806;12;13;23.30
7807;7;15;18.45
7808;1;6;21.42
7808;4;6;22.59
7808;10;7;10.77
7809;5;2;2.70
7809;6;2;15.40
7810;1;3;27.71
7810;2;3;33.64
7810;3;3;37.87
7810;6;3;113.08
7810;9;3;70.48
7810;11;3;71.12
7810;12;3;65.67
7811;1;11;29.94
7811;6;11;56.39
7811;8;11;35.96
7813;1;17;21.34
7813;2;17;14.14
7813;3;17;5.06
7813;5;17;59.37
7813;6;17;17.06
7813;7;17;10.38
7813;8;17;40.78
7813;9;17;11.90
7813;10;17;109.77
7813;11;17;86.75
7813;12;17;31.42
7818;3;11;29.07
7818;6;11;33.56
7818;10;11;24.74
7820;6;24;4.96
7820;8;24;26.77
7821;4;7;16.14
7821;12;7;9.29
7822;2;3;59.04
7822;3;3;51.31
7822;4;3;90.28
7822;5;3;26.21
7822;10;3;57.44
7822;11;3;64.69
7822;12;3;46.97
7823;1;7;29.97
7823;12;6;39.66
7823;12;7;37.78
7825;12;24;26.84
7826;3;24;31.61
7828;1;11;47.24
7828;5;11;17.14
7828;6;11;35.97
7828;9;11;35.29
7828;11;11;15.86
7828;12;11;50.32
7829;8;24;10.44
7829;9;24;21.90
7830;1;15;38.41
7830;5;15;39.50
7830;6;15;34.75
7830;11;15;18.64
7831;1;17;62.17
7831;2;17;45.54
7831;4;17;21.40
7831;5;17;54.37
7831;6;17;43.40
7831;8;17;54.07
7831;9;17;61.96
7831;10;17;7.54
7831;11;17;30.84
7831;12;17;81.74
7832;3;7;44.58
7832;7;7;28.74
7835;1;13;34.94
7835;6;13;49.24
7835;7;13;4.02
7835;8;13;26.28
7835;11;13;6.83
7835;12;13;33.85
7841;1;7;15.39
7841;9;6;58.68
7841;10;6;16.20
7842;3;15;7.52
7842;7;15;37.53
7842;11;15;49.33
7843;6;2;7.36
7843;10;2;23.01
7844;5;24;30.56
7845;1;13;29.21
7845;4;13;8.96
7845;6;13;31.01
7845;7;13;32.50
7847;1;24;37.60
7847;6;24;15.25
7847;7;24;26.34
7847;8;24;45.11
7849;1;3;63.89
7849;3;3;79.62
7849;7;3;66.85
7849;8;3;63.77
7849;9;3;62.50
7849;10;3;48.25
7849;11;3;28.11
7851;3;6;43.57
7851;7;7;36.75
7851;10;6;42.91
7851;12;7;37.63
7852;5;11;9.31
7852;6;11;43.15
7852;9;11;47.75
7853;5;15;9.37
7854;1;6;10.65
7855;3;24;55.74
7856;2;7;43.30
7856;4;6;37.73
7856;7;6;49.86
7856;12;7;20.97
7857;3;15;35.47
7857;11;15;20.06
7857;12;15;12.68
7858;8;15;45.22
7858;9;15;32.86
7858;11;15;7.42
7859;1;6;18.56
7859;10;6;13.60
7859;12;7;24.58
7861;8;15;18.48
7862;1;16;13.04
7862;2;16;41.00
7862;3;16;113.44
7862;4;16;74.82
7862;5;16;87.90
7862;6;16;130.40
7862;7;16;45.10
7862;8;16;79.41
7862;9;16;30.01
7862;10;16;22.71
7862;11;16;47.72
7862;12;16;69.16
7865;4;22;18.41
7865;6;22;23.85
7865;11;22;4.89
7866;4;15;40.44
7866;10;15;33.84
7867;7;24;18.18
7868;4;24;17.84
7870;12;15;86.98
7871;2;7;71.75
7871;9;6;37.96
7871;10;6;29.49
7873;5;24;31.34
7878;1;15;19.57
7878;12;15;37.02
7879;9;15;46.99
7880;7;7;40.25
7880;10;6;24.99
7881;1;24;24.45
7881;2;24;15.80
7881;9;24;19.90
7882;1;13;13.80
7882;2;13;62.99
7882;3;13;40.53
7882;7;13;11.18
7882;12;13;37.88
7883;8;15;15.00
7884;3;11;26.22
7884;5;11;34.55
7884;8;11;18.91
7884;12;11;21.31
7887;2;11;33.54
7887;6;11;40.12
7887;7;11;56.67
7887;10;11;12.52
7889;4;14;10.66
7890;1;24;34.06
7891;6;15;31.13
7891;9;15;21.17
7892;4;24;20.29
7893;2;11;8.15
7893;3;11;39.12
7893;11;11;16.44
7895;1;24;22.52
7895;7;24;43.59
7896;3;23;40.54
7896;4;23;44.76
7896;6;23;23.28
7896;7;23;28.01
7896;9;23;41.13
7896;12;23;110.13
7897;2;15;19.52
7897;7;15;3.84
7897;10;15;30.40
7899;1;7;22.32
7899;2;6;25.88
7899;2;7;13.44
7899;4;6;40.17
7899;7;7;17.16
7901;5;2;14.01
7902;1;24;23.51
7902;5;24;30.82
7904;12;6;57.56
7905;1;13;23.39
7905;3;13;38.24
7905;5;13;54.80
7905;7;13;15.45
7905;10;13;32.15
7905;11;13;34.54
7906;1;13;29.26
7906;3;13;15.31
7906;5;13;84.10
7906;6;13;45.20
7906;7;13;40.62
7906;9;13;60.27
7906;12;13;36.47
7907;4;6;25.71
7907;10;6;6.86
7909;4;3;89.82
7909;6;3;9.60
7909;9;3;78.35
7909;10;3;49.25
7909;11;3;48.15
7910;2;15;62.75
7910;8;15;17.61
7910;9;15;45.88
7913;2;17;76.95
7913;4;17;44.92
7913;6;17;51.23
7913;10;17;32.32
7913;12;17;102.05
7914;5;24;27.82
7914;7;24;45.33
7915;1;13;9.69
7915;5;13;10.19
7915;6;13;14.58
7915;7;13;62.41
7915;10;13;80.35
7915;11;13;20.30
7919;8;2;23.88
7920;1;17;117.32
7920;2;17;42.33
7920;4;17;19.99
7920;6;17;16.40
7920;8;17;23.58
7920;9;17;99.45
7920;11;17;42.14
7920;12;17;36.16
7921;9;14;26.19
7924;11;7;45.95
7925;4;14;19.60
7926;8;14;8.03
7927;1;15;26.01
7927;2;15;13.45
7927;11;15;21.81
7930;2;11;39.23
7930;3;11;22.80
7930;4;11;16.47
7930;8;11;29.79
7930;9;11;24.58
7931;3;24;26.64
7932;3;24;10.68
7932;4;24;31.45
7933;12;14;14.51
7937;2;24;20.07
7938;1;24;13.83
7938;9;24;59.59
7940;2;13;1.58
7940;5;13;72.14
7940;7;13;31.24
7940;9;13;58.15
7942;7;24;48.84
7942;10;24;16.83
7942;11;24;32.20
7943;11;14;4.59
7948;1;17;48.03
7948;4;17;13.60
7948;8;17;74.21
7949;7;15;5.10
7951;6;15;60.64
7951;8;15;15.85
7951;9;15;14.94
7951;12;15;36.25
7952;7;13;55.79
7952;8;13;79.76
7952;11;13;15.31
7952;12;13;50.23
7956;4;14;28.52
7956;6;14;26.24
7959;3;15;3.26
7959;11;15;25.78
7961;3;2;13.01
7962;1;14;9.20
7963;1;11;51.20
7963;2;11;6.30
7963;5;11;42.25
7963;11;11;117.77
7963;12;11;36.48
7964;9;11;18.20
7965;1;15;17.86
7965;5;15;47.67
7967;3;15;14.30
7967;9;15;26.96
7967;12;15;15.89
7968;3;15;7.47
7968;4;15;21.52
7968;9;15;49.97
7971;6;24;11.88
7971;8;24;56.23
7971;12;24;34.76
7972;6;6;19.71
7975;2;6;47.53
7975;3;6;26.80
7975;8;7;21.68
7975;12;6;21.94
7978;7;11;22.22
7979;4;24;29.47
7980;3;24;2.67
7980;9;24;55.48
7981;12;14;12.34
7983;6;7;13.95
7985;7;24;20.74
7985;8;24;51.47
7985;11;24;8.52
7986;8;24;12.50
7988;3;11;9.93
7988;7;11;45.82
7988;10;11;6.62
7988;11;11;14.83
7989;1;17;83.48
7989;5;17;16.37
7989;6;17;32.72
7989;7;17;22.88
7989;9;17;11.10
7989;10;17;52.14
7989;12;17;1.48
7996;2;15;24.62
7997;4;13;8.91
7997;5;13;27.03
7997;11;13;8.83
7997;12;13;87.09
7999;1;24;31.05
8000;2;7;42.18
8000;9;7;44.83
8003;1;3;29.24
8003;3;3;27.47
8003;4;3;47.76
8003;5;3;41.99
8003;6;3;35.10
8003;10;3;10.56
8003;11;3;66.62
8004;4;24;22.78
8004;7;24;44.06
8007;1;24;44.16
8007;11;24;51.78
8009;7;15;4.58
8010;11;24;22.56
8011;2;6;35.75
8012;11;11;40.07
8013;3;14;16.97
8013;12;14;16.67
8014;4;24;15.31
8015;1;13;16.47
8015;2;13;19.40
8015;3;13;13.72
8015;7;13;51.22
8015;9;13;40.16
8015;12;13;25.90
8017;11;7;50.39
8018;1;11;23.31
8018;3;11;15.63
8018;12;11;26.36
8022;4;15;15.21
8023;3;15;29.03
8024;12;6;1.53
8026;3;22;2.71
8026;6;22;21.84
8031;5;15;9.93
8032;8;24;7.44
8033;7;24;26.76
8033;10;24;22.16
8034;9;24;17.18
8038;5;24;78.61
8038;7;24;45.38
8038;8;24;21.59
8041;3;24;17.11
8041;8;24;63.74
8042;9;7;23.15
8042;10;7;22.11
8046;1;7;16.14
8046;4;7;14.85
8046;5;7;13.04
8046;8;6;20.46
8046;11;7;22.63
8046;12;7;42.98
8048;3;7;5.80
8048;4;6;43.60
8048;10;7;40.42
8053;4;24;35.50
8054;1;15;42.14
8055;6;14;18.51
8055;8;14;18.96
8056;6;24;36.16
8056;7;24;8.94
8056;11;24;37.67
8059;2;17;40.34
8059;3;17;55.05
8059;4;17;25.23
8059;5;17;53.52
8059;7;17;33.40
8059;8;17;16.96
8059;9;17;52.01
8059;10;17;34.24
8059;12;17;23.06
8060;1;22;13.75
8060;2;22;22.20
8060;7;22;22.64
8060;12;22;11.15
8062;1;24;32.99
8062;3;24;11.49
8062;5;24;32.54
8063;6;11;20.56
8065;4;15;9.90
8065;10;15;15.01
8066;2;15;34.69
8068;1;3;51.40
8068;3;3;31.90
8068;4;3;21.80
8068;6;3;17.89
8068;7;3;89.66
8068;8;3;54.70
8068;9;3;50.34
8068;10;3;54.76
8068;11;3;65.35
8068;12;3;62.13
8070;6;6;12.68
8070;7;6;52.71
8070;11;6;37.11
8071;1;15;44.63
8071;2;15;37.08
8071;12;15;10.35
8072;12;7;16.44
8073;1;24;32.45
8073;5;24;22.35
8074;3;17;39.11
8074;4;17;60.73
8074;6;17;44.91
8074;7;17;56.07
8074;9;17;22.24
8074;12;17;96.64
8075;1;24;53.77
8075;7;24;14.49
8076;8;14;11.43
8079;11;2;15.55
8080;2;24;1.32
8081;3;14;23.17
8083;4;24;24.85
8083;6;24;4.17
8083;10;24;29.57
8084;1;22;11.04
8084;6;22;9.93
8084;12;22;21.51
8089;1;17;25.62
8089;3;17;14.56
8089;6;17;37.19
8089;7;17;67.36
8089;8;17;16.02
8089;10;17;42.89
8089;11;17;30.57
8091;1;13;48.81
8091;3;13;10.19
8091;5;13;20.25
8091;7;13;17.42
8091;8;13;11.60
8091;9;13;50.02
8091;12;13;15.85
8092;4;15;23.30
8092;5;15;40.35
8092;12;15;10.32
8094;3;7;30.68
8094;7;7;29.00
8094;11;6;28.91
8096;3;7;41.43
8096;8;6;9.57
8098;2;13;53.55
8098;3;13;32.12
8098;7;13;54.65
8098;8;13;34.15
8098;9;13;49.15
8102;9;24;40.04
8107;2;15;31.77
8107;8;15;22.31
8107;11;15;21.01
8108;1;17;9.91
8108;2;17;41.32
8108;3;17;63.97
8108;4;17;52.31
8108;6;17;19.86
8108;9;17;10.60
8108;10;17;101.71
8110;1;13;31.17
8110;7;13;15.03
8110;10;13;58.57
8110;11;13;30.54
8111;2;15;11.89
8111;4;15;6.84
8111;12;15;17.15
8113;2;24;6.84
8113;10;24;22.10
8113;11;24;27.17
8116;1;13;30.25
8116;2;13;27.58
8116;9;13;58.82
8116;11;13;30.83
8116;12;13;64.03
8117;4;11;17.97
8117;9;11;38.29
8117;12;11;5.58
8122;2;11;12.15
8122;5;11;11.68
8122;6;11;34.71
8123;4;24;36.81
8123;8;24;28.41
8123;12;24;25.21
8124;1;7;8.79
8124;9;7;10.73
8124;11;6;25.13
8125;3;7;40.25
8126;4;24;23.02
8126;8;24;39.37
8129;2;7;95.89
8129;4;6;6.99
8129;8;7;16.67
8129;12;7;6.45
8130;4;6;9.52
8130;4;7;30.51
8133;9;7;31.97
8133;11;6;32.47
8134;2;11;61.00
8134;6;11;25.50
8135;11;15;32.68
8137;9;15;13.74
8137;12;15;35.68
8138;1;24;29.43
8138;2;24;32.23
8138;6;24;14.81
8138;10;24;2.58
8139;1;11;21.42
8139;6;11;11.40
8139;7;11;49.74
8140;3;13;29.67
8140;7;13;42.50
8140;8;13;28.42
8140;11;13;75.02
8140;12;13;18.30
8141;5;22;10.91
8141;8;22;1.02
8141;9;22;4.68
8141;10;22;36.90
8142;2;6;28.26
8142;4;6;15.55
8142;8;6;21.26
8142;9;7;33.32
8146;1;11;38.18
8146;11;11;27.41
8146;12;11;22.76
8147;2;2;1.46
8149;3;24;21.51
8149;4;24;28.92
8151;6;6;16.25
8151;6;7;30.98
8151;11;7;34.66
8153;3;24;19.99
8153;12;24;41.44
8154;1;7;28.99
8154;7;7;42.72
8154;10;7;18.41
8156;8;6;14.50
8158;3;11;18.15
8158;5;11;51.01
8158;10;11;6.53
8159;4;7;37.67
8159;7;7;18.76
8159;8;6;23.76
8159;11;6;21.40
8159;11;7;18.88
8161;1;24;41.35
8161;6;24;42.41
8161;9;24;17.73
8162;1;24;35.28
8164;1;13;40.86
8164;2;13;56.76
8164;5;13;39.86
8164;6;13;35.22
8164;11;13;28.18
8164;12;13;20.12
8165;3;15;30.33
8165;6;15;42.86
8165;7;15;6.54
8165;11;15;19.52
8170;3;11;28.85
8170;4;11;13.22
8170;6;11;13.08
8170;12;11;3.62
8171;1;24;44.80
8171;5;24;31.74
8171;8;24;7.78
8171;11;24;23.77
8172;4;17;17.02
8172;5;17;88.57
8172;6;17;162.52
8172;7;17;8.58
8172;8;17;19.70
8172;9;17;24.83
8172;11;17;14.16
8173;12;15;70.02
8175;1;15;18.95
8175;3;15;39.16
8175;6;15;47.22
8177;2;2;22.15
8177;3;2;11.84
8177;8;2;9.71
8178;1;2;19.29
8178;10;2;8.58
8179;10;11;19.29
8179;11;11;36.76
8179;12;11;66.24
8181;1;17;82.98
8181;3;17;59.83
8181;4;17;5.07
8181;5;17;34.55
8181;7;17;1.38
8181;11;17;12.33
8185;7;2;26.48
8185;11;2;17.81
8185;12;2;11.67
8187;7;11;54.07
8187;11;11;29.71
8189;1;17;31.32
8189;2;17;9.90
8189;3;17;54.60
8189;4;17;58.21
8189;6;17;20.72
8189;8;17;13.46
8189;11;17;47.00
8189;12;17;50.26
8190;2;6;34.97
8190;7;7;9.72
8190;8;6;2.94
8193;5;6;23.24
8193;6;6;33.87
8194;3;7;75.63
8195;6;6;16.83
8195;9;7;32.68
8196;6;24;2.84
8196;7;24;49.81
8196;8;24;32.92
8198;4;11;35.38
8199;1;17;32.72
8199;3;17;18.07
8199;5;17;25.38
8199;6;17;19.48
8199;7;17;37.57
8199;11;17;55.87
8199;12;17;19.80
8200;12;6;47.27
8202;1;3;9.60
8202;2;3;42.65
8202;3;3;24.53
8202;5;3;20.01
8202;6;3;25.66
8202;7;3;17.22
8202;8;3;18.48
8202;9;3;43.08
8202;12;3;54.27
8205;9;24;40.19
8206;4;23;96.00
8206;5;23;85.65
8206;6;23;49.15
8206;11;23;33.75
8207;1;13;48.24
8207;6;13;37.80
8207;7;13;51.54
8207;11;13;11.33
8208;6;24;19.12
8208;8;24;48.29
8208;10;24;29.78
8208;12;24;41.14
8211;3;11;2.88
8211;8;11;7.41
8211;9;11;33.59
8213;12;14;15.09
8214;3;7;15.90
8214;8;7;14.00
8214;10;6;43.01
8214;12;6;38.26
8214;12;7;28.53
8215;2;11;33.91
8215;4;11;18.73
8215;9;11;41.17
8217;5;15;5.56
8218;10;22;18.87
8220;1;24;64.76
8222;1;15;7.48
8222;5;15;36.14
8222;7;15;35.16
8222;9;15;15.48
8222;12;15;31.26
8223;3;14;10.95
8224;10;7;44.27
8224;11;6;52.59
8229;9;15;4.08
8230;7;24;16.98
8230;11;24;8.26
8230;12;24;2.67
8234;8;24;44.89
8235;1;22;13.65
8235;4;22;16.21
8235;7;22;11.98
8235;9;22;19.47
8235;12;22;23.22
8238;4;15;30.78
8238;10;15;21.96
8238;11;15;30.10
8241;2;17;32.41
8241;7;17;58.05
8242;1;17;21.12
8242;2;17;16.21
8242;3;17;49.30
8242;5;17;42.81
8242;6;17;121.34
8242;7;17;30.73
8242;8;17;15.63
8242;10;17;72.07
8242;11;17;46.32
8242;12;17;65.43
8243;2;13;27.05
8243;3;13;12.20
8246;6;24;15.82
8247;1;7;4.80
8247;5;6;26.52
8247;10;6;23.57
8247;11;7;13.14
8248;1;6;38.79
8248;8;6;37.83
8248;9;6;14.34
8248;9;7;41.45
8248;11;6;51.35
8248;12;7;12.85
8250;4;15;25.76
8250;11;15;14.63
8250;12;15;14.62
8251;11;15;11.94
8252;1;13;59.74
8252;7;13;27.15
8252;9;13;93.21
8252;12;13;14.07
8253;1;24;81.76
8253;9;24;44.43
8253;12;24;15.77
8254;2;17;40.00
8254;5;17;58.97
8254;7;17;43.92
8254;9;17;68.34
8254;10;17;49.08
8254;11;17;51.76
8254;12;17;34.13
8255;2;11;25.74
8255;3;11;8.85
8255;5;11;25.94
8255;7;11;22.47
8255;10;11;36.71
8255;12;11;36.74
8257;4;24;31.06
8259;1;15;41.12
8259;6;15;33.91
8260;2;7;31.80
8260;12;7;29.38
8261;12;14;4.93
8263;2;11;22.22
8263;8;11;52.38
8263;11;11;12.64
8265;10;24;32.07
8266;4;7;44.71
8266;6;7;25.12
8266;11;7;24.15
8269;1;13;21.43
8269;2;13;73.74
8269;3;13;14.45
8269;6;13;27.29
8269;8;13;47.68
8269;12;13;9.10
8270;2;7;18.65
8270;11;6;45.14
8272;3;7;6.57
8272;8;7;2.34
8272;10;7;29.39
8272;11;6;25.08
8272;12;6;49.86
8274;2;13;44.39
8274;5;13;6.40
8274;7;13;20.26
8274;10;13;52.95
8274;12;13;6.44
8275;1;16;74.82
8275;2;16;12.59
8275;3;16;89.35
8275;4;16;52.31
8275;6;16;29.50
8275;7;16;27.56
8275;8;16;72.82
8275;9;16;72.45
8275;10;16;31.14
8275;11;16;57.23
8276;11;15;25.25
8277;5;2;25.38
8277;8;2;14.26
8281;1;17;16.73
8281;2;17;42.48
8281;4;17;9.27
8281;7;17;53.50
8281;8;17;47.46
8281;9;17;11.10
8281;10;17;31.31
8281;11;17;26.53
8283;1;17;57.05
8283;3;17;24.16
8283;5;17;30.52
8283;6;17;50.71
8283;7;17;66.95
8283;11;17;2.01
8284;5;22;22.67
8284;11;22;17.04
8288;8;7;73.90
8289;1;17;35.82
8289;4;17;48.51
8289;5;17;6.76
8289;6;17;37.52
8289;7;17;61.66
8289;8;17;10.98
8289;9;17;61.63
8289;12;17;76.96
8290;11;15;28.40
8291;1;13;89.49
8291;4;13;27.56
8291;5;13;41.84
8291;7;13;41.24
8291;9;13;49.08
8291;10;13;34.48
8292;6;14;42.84
8295;5;6;26.41
8296;1;7;5.18
8296;6;6;21.78
8296;7;6;49.20
8296;11;7;42.35
8296;12;7;22.60
8298;1;13;67.11
8298;3;13;50.16
8298;5;13;17.34
8298;7;13;10.16
8298;9;13;12.02
8298;11;13;33.77
8299;4;24;14.48
8299;6;24;7.23
8299;8;24;42.22
8299;10;24;23.18
8300;2;15;16.10
8300;7;15;24.67
8300;11;15;25.18
8301;2;24;41.32
8301;5;24;12.78
8302;1;15;10.12
8303;4;15;56.49
8304;1;13;30.73
8304;2;13;88.00
8304;3;13;63.32
8304;4;13;34.57
8304;6;13;48.98
8304;9;13;48.03
8304;11;13;43.55
8304;12;13;7.98
8306;4;24;39.76
8306;9;24;13.69
8307;4;14;12.10
8308;1;17;44.47
8308;4;17;9.90
8308;5;17;24.23
8308;6;17;44.06
8308;7;17;54.53
8308;8;17;41.94
8309;7;11;5.60
8310;1;13;39.99
8310;4;13;45.11
8310;5;13;15.58
8310;6;13;57.59
8310;7;13;15.88
8311;1;23;14.77
8311;3;23;18.27
8311;4;23;64.83
8311;5;23;9.54
8311;6;23;40.79
8311;9;23;19.30
8311;11;23;42.92
8311;12;23;63.66
8312;4;7;31.18
8312;9;6;48.85
8314;5;15;8.62
8314;11;15;62.34
8317;3;7;29.29
8317;10;6;28.13
8317;11;6;27.36
8318;2;24;22.68
8318;3;24;31.58
8318;12;24;62.75
8319;5;24;7.19
8319;8;24;12.66
8321;1;11;20.13
8321;10;11;16.76
8322;11;11;22.91
8323;2;7;24.47
8323;8;7;41.17
8323;12;7;21.96
8324;5;24;45.42
8324;9;24;47.25
8324;10;24;29.52
8327;5;15;9.40
8327;10;15;12.12
8329;3;15;11.96
8329;8;15;40.83
8334;10;11;49.45
8334;11;11;18.15
8335;3;6;18.19
8335;4;7;58.27
8335;9;6;10.03
8335;10;7;16.62
8336;1;17;21.05
8336;3;17;30.57
8336;6;17;87.53
8336;10;17;39.20
8336;11;17;11.00
8336;12;17;36.03
8340;2;6;51.66
8340;3;6;20.40
8340;7;6;8.40
8340;7;7;23.04
8340;12;7;33.71
8342;1;24;64.96
8347;8;24;29.50
8348;7;24;30.23
8348;11;24;21.44
8351;1;16;38.62
8351;2;16;26.05
8351;3;16;20.40
8351;4;16;39.25
8351;5;16;45.84
8351;6;16;128.28
8351;7;16;43.05
8351;8;16;26.62
8351;9;16;4.88
8351;11;16;81.45
8351;12;16;126.38
8354;10;24;5.54
8356;6;15;28.04
8356;10;15;22.79
8356;12;15;43.24
8358;9;11;36.11
8358;12;11;41.06
8359;2;17;30.75
8359;5;17;54.65
8359;6;17;106.13
8359;7;17;98.29
8359;10;17;31.27
8359;12;17;42.73
8360;6;7;18.61
8360;8;7;42.71
8367;2;13;97.21
8367;3;13;91.09
8367;4;13;26.96
8367;7;13;12.06
8367;8;13;37.59
8369;3;11;39.05
8370;2;11;59.24
8370;5;11;13.77
8370;9;11;17.85
8370;10;11;26.40
8370;11;11;54.97
8370;12;11;26.34
8372;6;24;5.44
8373;1;13;31.46
8373;3;13;30.91
8373;4;13;42.22
8373;5;13;21.75
8373;7;13;29.44
8373;8;13;41.01
8374;1;3;77.18
8374;2;3;26.90
8374;3;3;39.00
8374;4;3;63.59
8374;7;3;22.16
8374;11;3;43.47
8374;12;3;28.41
8377;4;2;6.80
8378;11;24;37.61
8378;12;24;9.78
8379;7;11;5.40
8382;6;15;40.49
8382;9;15;15.05
8382;10;15;58.63
8384;4;15;18.96
8384;11;15;39.56
8389;9;6;19.81
8390;10;24;25.33
8390;12;24;32.88
8393;7;11;45.72
8394;5;7;24.07
8394;6;6;56.23
8396;11;24;29.01
8399;4;7;16.50
8399;9;7;11.12
8401;1;14;16.49
8403;2;11;80.31
8403;3;11;45.05
8403;6;11;32.68
8403;7;11;8.49
8404;2;3;32.43
8404;3;3;6.93
8404;4;3;96.24
8404;5;3;29.79
8404;7;3;23.78
8404;9;3;14.17
8404;10;3;24.64
8404;11;3;86.75
8404;12;3;37.40
8406;4;6;19.08
8406;4;7;11.91
8406;11;6;25.31
8407;4;15;41.53
8407;9;15;17.23
8407;10;15;5.49
8407;11;15;21.53
8408;5;6;22.98
8408;12;7;2.67
8409;7;24;33.59
8409;9;24;12.71
8410;4;13;21.34
8410;5;13;17.23
8410;7;13;11.52
8410;10;13;16.48
8410;11;13;24.21
8411;2;15;6.86
8411;4;15;57.25
8411;5;15;18.54
8411;9;15;28.83
8411;10;15;36.91
8412;6;11;17.64
8412;7;11;13.04
8412;9;11;40.20
8412;10;11;25.50
8412;12;11;23.96
8414;1;17;23.02
8414;3;17;31.79
8414;4;17;42.56
8414;5;17;12.08
8414;6;17;29.06
8414;7;17;42.17
8414;9;17;25.15
8414;10;17;23.90
8414;12;17;36.04
8415;1;11;9.87
8415;4;11;32.05
8415;6;11;35.55
8415;12;11;17.79
8416;2;11;31.16
8416;4;11;36.51
8416;12;11;32.57
8418;4;22;23.31
8418;6;22;16.41
8418;7;22;11.49
8418;10;22;16.46
8423;4;24;7.90
8423;9;24;35.68
8423;12;24;29.43
8427;2;16;47.57
8427;3;16;34.56
8427;4;16;23.31
8427;5;16;62.59
8427;6;16;22.05
8427;7;16;14.84
8427;8;16;29.99
8427;10;16;106.56
8427;11;16;9.90
8427;12;16;24.28
8430;5;6;11.48
8430;12;6;36.89
8431;6;14;20.84
8432;6;6;27.14
8432;9;7;26.23
8435;1;17;30.63
8435;2;17;29.21
8435;3;17;46.41
8435;5;17;104.16
8435;6;17;36.95
8435;7;17;16.60
8435;9;17;25.44
8436;1;15;43.08
8436;6;15;38.77
8436;9;15;35.76
8439;5;13;26.68
8439;6;13;31.62
8439;10;13;38.01
8439;11;13;14.07
8441;9;14;9.48
8442;2;17;68.65
8442;6;17;35.41
8442;7;17;35.88
8442;11;17;81.24
8442;12;17;73.09
8443;3;24;9.59
8443;8;24;19.56
8444;12;14;9.46
8445;8;7;25.84
8445;9;6;8.35
8445;10;7;32.38
8445;12;7;34.53
8446;9;15;14.91
8448;3;24;32.27
8448;11;24;36.75
8451;5;24;18.90
8452;1;16;131.75
8452;2;16;89.80
8452;3;16;34.68
8452;4;16;110.65
8452;5;16;78.18
8452;6;16;51.55
8452;7;16;10.88
8452;8;16;48.88
8452;9;16;58.92
8452;10;16;59.35
8452;11;16;171.49
8452;12;16;134.83
8454;2;17;87.31
8454;3;17;12.72
8454;5;17;29.21
8454;6;17;58.40
8454;8;17;21.86
8454;11;17;4.58
8456;4;15;19.76
8456;10;15;22.77
8456;11;15;33.87
8457;2;7;29.03
8457;3;6;14.90
8457;9;7;34.87
8457;12;7;30.94
8463;2;23;43.96
8463;4;23;53.12
8463;5;23;73.96
8463;6;23;6.74
8463;7;23;16.86
8464;5;15;17.43
8464;12;15;30.20
8466;1;17;88.45
8466;2;17;27.90
8466;3;17;38.01
8466;6;17;7.08
8466;8;17;31.02
8466;11;17;66.86
8467;1;13;13.25
8467;4;13;37.26
8467;9;13;44.48
8472;2;17;33.88
8472;6;17;67.26
8472;7;17;37.66
8472;9;17;33.07
8472;11;17;15.37
8472;12;17;86.14
8473;1;13;70.18
8473;5;13;4.02
8473;6;13;27.04
8473;8;13;28.23
8473;11;13;9.39
8477;2;3;44.18
8477;3;3;51.47
8477;5;3;57.07
8477;6;3;26.04
8477;7;3;8.50
8477;8;3;36.44
8477;9;3;61.70
8477;11;3;66.18
8478;2;6;58.43
8478;12;7;16.91
8480;7;14;1.10
8480;12;14;7.74
8482;8;11;1.08
8482;10;11;47.79
8482;12;11;33.13
8483;3;15;37.78
8483;7;15;55.09
8484;8;24;13.47
8485;7;15;17.39
8485;12;15;45.22
8487;1;15;49.70
8487;3;15;34.52
8489;7;2;14.74
8490;9;24;41.65
8490;12;24;11.34
8492;4;14;14.83
8495;4;15;37.43
8495;5;15;11.10
8499;2;24;36.01
8499;12;24;27.16
